species,spp10,spp2,dir_species,image,subset
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,2497a696-fc51-4174-bee2-3ecfb4b20616.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,2a561034-7954-4fb6-b908-f41cf5fd6f97.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,2c762a24-4ec2-4283-8fd4-a4eaa20bc31e.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,2e26911d-3af6-4db2-b42f-0ccbac0db7c2.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,39661f92-712e-4e2b-b849-55006676a57b.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,3f1ee774-233a-4357-8481-4c7538c1b757.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,467a6c79-e896-42f8-b7cc-171c67e309ec.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,48f6d28e-88dc-4d25-9265-1e9d10c125a8.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,5658a29f-867f-4d33-afe0-6be8c0b72650.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,66dc1a8f-6653-4f90-8cf7-cbc1821db3c7.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,74d7282c-8b72-48a4-a8f9-7997d73f5c78.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,7672c346-d6c1-4e77-bbd8-a1f5e6a5d74f.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,78576ac4-6540-408f-ad8a-0bd74cdfe79c.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,7ae64979-508a-484b-956e-c3c04aeda33d.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,7ce1d1dc-e914-4e6c-9f76-42becdac366a.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,849be87a-a558-46da-9fdd-cad62d368adc.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,85ba82ec-3413-4ce0-93d9-9ec276c802bc.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,85c6fdc1-21a0-4df0-b70a-5e7dfc0797f3.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,86324e1e-4bd1-4a8f-accb-5f28a2f3f1cb.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,88223fd1-ecb5-4ab5-afde-e86ccb9e6a04.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,8b81c923-1eac-4b60-9c77-d5c592deb2c0.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,9c6732c3-7fc6-41c6-89b3-87e25869e5e6.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,9e2d4651-0919-42df-8b8b-7a11b0bdc1d1.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,a3692bef-0f9b-4ce6-ac5a-45c76e4ba373.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,a4ddaf81-fd23-4f19-908d-3b3c1ba11182.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,a632067f-7345-4d53-a97d-67970f7cb0b0.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,aabd00dd-d72d-4b82-b778-90f0edcb6a01.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,abf11579-f2d4-4066-9899-b89eb393f5b1.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,b023a4cf-284f-426d-8f9a-e1be7f93dc4c.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,b731df86-5192-4cc8-9a50-cdc47f92298a.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,ba2b60b8-4df1-46aa-afac-7dd58cd4ab53.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,d6907cd8-410b-4941-870d-8e9c74fb88b2.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,db3da2ca-1459-479d-b958-041ca12751c7.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,dd4f529b-a15e-46c5-9fba-0eb20a3b540c.jpg,validation
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,def46950-bb28-4f19-95ad-5589f505eb47.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,e4b4f429-e77c-4853-97df-9096abb4f12e.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,e79c1c05-3224-4908-bce0-f2cfa372872d.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,f0ddb286-6eac-445b-8650-9211191c21a8.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,f57610ae-91d7-4994-87e7-4d3bb38e2025.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,f5efcfad-71fc-4eba-90b0-78675fcfdbc8.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,f6d283f9-33dd-405d-8d0d-569445716cd6.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,f75e6487-4c98-43fa-901d-c1e8116346c3.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,f970f3ab-a275-45ba-afc4-d96baf97c27f.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,ff42122e-e5fd-4d1e-8312-9fdbbb2a9c49.jpg,test
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,023ebaf8-719d-4c7a-9441-5a460ae4739a.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,1322d33a-90ad-4268-887c-cdc0824ab352.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,14cfd0db-4dd0-4327-b8a0-ca1d42bf656e.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,15ac8bcb-15ab-490d-81b5-78400dbe4bd9.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,23911e71-cce6-4aae-97df-f547fef79b2d.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,261a404d-857f-4449-aa32-6ddb3babf060.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,284675b7-0589-4995-bc25-777ee590b6c0.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,2aeaab2b-29f4-453c-bc21-b59698be700f.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,2f61a6ac-e888-4a70-9c26-1bb06f5b3d32.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,3d5f57de-2bd9-401c-95f8-4d61d97e012d.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,3e82bbcf-1abe-4111-8bdb-0f477314efc0.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,4240dd4a-4089-464a-a523-e4abe8c9d0dd.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,44c6cb89-4dd6-45e3-9de2-de73e751f7d0.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,4affe21d-1cc4-4331-b425-09fab49ccbea.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,4b5b344b-0aaa-476d-aaf3-5c353a71ab7d.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,540f3bd7-435b-4faa-ac3c-963101da7c81.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,5f678c63-aeb7-41a0-895f-ceabf53d25dc.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,6237502c-0097-4205-b739-e1148384e230.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,62d9eec1-78d0-45cf-9010-b88470822bcc.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,654bb7b3-a683-4f4a-87fe-4c76951f9d2d.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,6b611adc-90d4-4a75-8dfe-24acf16b6d49.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,708ab9d2-0ea6-4e18-b003-1330a887f907.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,71e18ffe-aeec-4d28-a2f9-6c371ee57e2b.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,779e3749-ddc9-49d3-bbba-3c4d311619d3.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,77c2739c-b158-4403-bb6d-a2df13b35739.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,7929f096-a6cc-452a-ab58-e87529190f01.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,7cc3925a-4aba-4406-9b52-fdfbd5f2a076.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,8c9291c3-cdb0-4291-bdcb-96805ac555a5.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,92b1be33-e1c3-405c-a894-e75fe064deed.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,93916198-3c78-4771-b549-54f8337ed236.jpg,train
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,a9ce0312-6893-4757-9666-ace058bff0c9.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,aab0eb13-7868-4238-bd39-9581692b6c4d.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,afba45b5-b9c4-4b83-b246-ea94f003ca61.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,b905c300-e56c-4994-beb4-ccdff75a2455.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,ba1a2fb8-f89e-4edd-b304-1fed9115aebe.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,bc3459b0-55e0-4373-81da-40e0cde53513.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,bfc7479f-de74-4fc6-b18f-8c763de516c5.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,c89e6328-c26c-4ff8-b0f5-404e6bb0bdb2.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,cc67b284-599c-4bbc-8e8c-a8e5ea60f191.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,d56e74e9-c122-4c5d-a19d-19f4ceebe781.jpg,validation
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,eb75390f-db61-4088-8440-aededc1f1a1f.jpg,test
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,ec4c0810-9901-4e02-8397-29ade2a13316.jpg,test
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,ee8fb246-905f-4e29-9470-c9d7167d7c5b.jpg,test
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,f149f88a-d5b2-457c-b68a-ddf939edc4d2.jpg,test
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,f3349bc1-29af-466b-aa48-7f0d44cf855e.jpg,test
